GEMS Contest ID,Registered Voters for District,Total Votes,Election Year,Election Month,Election Type
SEATTLE POPULAR MONORAIL AUTH. PROPOSITION NO. 2 CHANGE IN COMPOSITION OF THE BOARD,349835,194061,2005,November,general election
Seattle Popular Monorail Authority Board Member - Position 8,349835,194061,2005,November,general election
Seattle Popular Monorail Authority Board Member - Position 9,349835,194061,2005,November,general election
Seattle School District No. 1 Director - Position 4,350178,194229,2005,November,general election
Seattle School District No. 1 Director - Position 5,350178,194229,2005,November,general election
Seattle School District No. 1 Director - Position 7,350178,194229,2005,November,general election
SENATE JOINT RESOLUTION 8207,1015738,547325,2005,November,general election
Sheriff,1015738,547325,2005,November,general election
Shoreline Fire Department Commissioner - Position 1,31799,17924,2005,November,general election
SHORELINE FIRE DEPARTMENT PROPOSITION NO. 1 AUTHORIZING PROPERTY TAX LEVY RATE FOR 2006 AND FUTURE YEARS,31799,17924,2005,November,general election
Shoreline School District No. 412 Director - Position 2,40848,23458,2005,November,general election
Shoreline School District No. 412 Director - Position 3,40848,23458,2005,November,general election
Shoreline Water District Commissioner - Position 1,14429,8043,2005,November,general election
Si View Metropolitan Park District Commissioner - Position 1,9275,4782,2005,November,general election
Skykomish School District No. 404 Director - Position 1,392,230,2005,November,general election
Skykomish School District No. 404 Director - Position 2,392,230,2005,November,general election
Skykomish School District No. 404 Director - Position 3,392,230,2005,November,general election
Skykomish School District No. 404 Director - Position 4,392,230,2005,November,general election
Skyway Water and Sewer District Commissioner - Position 1,6813,3319,2005,November,general election
Snoqualmie Pass Fire Protection Dist. 51 Commissioner - Position 2,47,31,2005,November,general election
Snoqualmie Pass Utility District Commissioner - Position 2,47,31,2005,November,general election
Snoqualmie Valley School District No. 410 Director - Position 1,18432,10024,2005,November,general election
Snoqualmie Valley School District No. 410 Director - Position 3,18432,10024,2005,November,general election
Snoqualmie Valley School District No. 410 Director - Position 4,18432,10024,2005,November,general election
Soos Creek Water & Sewer Commissioner - Position 1,53909,27616,2005,November,general election
Stevens Pass Sewer Commissioner - Position 1,4,1,2005,November,general election
SW Suburban Sewer District Commissioner - Position 1,30260,16640,2005,November,general election
Tahoma School District No. 409 Director - Position 1,19936,10979,2005,November,general election
Tahoma School District No. 409 Director - Position 5,19936,10979,2005,November,general election
Town of Beaux Arts Village Council - Position 3,225,155,2005,November,general election
Town of Beaux Arts Village Council - Position 5,225,155,2005,November,general election
Town of Beaux Arts Village Mayor,225,155,2005,November,general election
Town of Hunts Point Council - Position 1,348,202,2005,November,general election
Town of Hunts Point Council - Position 3,348,202,2005,November,general election
Town of Hunts Point Council - Position 5,348,202,2005,November,general election
Town of Hunts Point Mayor,348,202,2005,November,general election
Town of Skykomish Council - Position 4,146,84,2005,November,general election
Town of Skykomish Council - Position 5,146,84,2005,November,general election
Town of Skykomish Mayor,146,84,2005,November,general election
Town of Yarrow Point Council - Position 1,764,493,2005,November,general election
Town of Yarrow Point Council - Position 2,764,493,2005,November,general election
Town of Yarrow Point Council - Position 3,764,493,2005,November,general election
Town of Yarrow Point Council - Position 5,764,493,2005,November,general election
Town of Yarrow Point Mayor,764,493,2005,November,general election
Tukwila School District No. 406 Director - Position 1,5993,2625,2005,November,general election
Tukwila School District No. 406 Director - Position 3,5993,2625,2005,November,general election
Tukwila School District No. 406 Director - Position 4,5993,2625,2005,November,general election
Val-Vue Sewer District Commissioner - Position 1,14016,6359,2005,November,general election
Vashon Island Fire and Rescue Commissioner - Position 1,7679,5108,2005,November,general election
Vashon Island Fire and Rescue Commissioner - Position 4,7679,5108,2005,November,general election
Vashon Island Fire and Rescue Commissioner - Position 5,7679,5108,2005,November,general election
Vashon Island School District No. 402 Director - Position 2,7679,5108,2005,November,general election
Vashon Island School District No. 402 Director - Position 4,7679,5108,2005,November,general election
VASHON ISLAND SCHOOL DISTRICT NO. 402 PROPOSITION NO. 1 FACILITIES AND TECHNOLOGY CAPITAL PROJECTS LEVY,7679,5108,2005,November,general election
"VASHON ISLAND SCHOOL DISTRICT NO. 402 PROPOSITION NO. 2 GENERAL OBLIGATION BONDS - $4,975,000",7679,5108,2005,November,general election
Vashon Sewer District Commissioner - Position 1,564,332,2005,November,general election
Vashon-Maury Island Park & Recreation District Commissioner - Position 2,7679,5108,2005,November,general election
Vashon-Maury Island Park & Recreation District Commissioner - Position 4,7679,5108,2005,November,general election
Water District No. 1 Commissioner - Position 1,412,265,2005,November,general election
Water District No. 1 Commissioner - Position 4,412,265,2005,November,general election
Water District No. 111 Commissioner - Position 1,7946,4178,2005,November,general election
Water District No. 117 Commissioner - Position 1,77,59,2005,November,general election
Water District No. 119 Commissioner - Position 1,2545,1462,2005,November,general election
Water District No. 123 Commissioner - Position 1,131,77,2005,November,general election
Water District No. 123 Commissioner - Position 3,131,77,2005,November,general election
Water District No. 125 Commissioner - Position 1,5458,2236,2005,November,general election
Water District No. 19 Commissioner - Position 1,2065,1363,2005,November,general election
Water District No. 19 Commissioner - Position 2,2065,1363,2005,November,general election
Water District No. 20 Commissioner - Position 1,13946,6601,2005,November,general election
Water District No. 45 Commissioner - Position 1,1437,609,2005,November,general election
Water District No. 49 Commissioner - Position 1,7155,4023,2005,November,general election
Water District No. 54 Commissioner - Position 1,2119,1364,2005,November,general election
Water District No. 90 Commissioner - Position 1,11405,6223,2005,November,general election
Water District No. 90 Commissioner - Position 2,11405,6223,2005,November,general election
Woodinville Fire & Life Safety Commissioner - Position 1,27252,14762,2005,November,general election
Woodinville Water Commissioner - Position 1,26346,14305,2005,November,general election
Woodinville Water Commissioner - Position 5,26346,14305,2005,November,general election
Port of Seattle Commissioner - Position 1,1012559,300569,2005,September,primary election
County Executive  - REP,1012559,300569,2005,September,primary election
City of Bothell Council - Position 3,9073,2790,2005,September,primary election
City of Burien Council - Position 3,16609,5615,2005,September,primary election
City of Des Moines Council - Position 1,15202,5279,2005,September,primary election
City of Federal Way Council - Position 4,38718,11334,2005,September,primary election
City of Kenmore Council - Position 2,11950,3934,2005,September,primary election
City of Kenmore Council - Position 4,11950,3934,2005,September,primary election
City of Kent Council - Position 4,34644,10885,2005,September,primary election
City of Kent Mayor,34644,10885,2005,September,primary election
City of Lake Forest Park Council - Position 7,9081,3266,2005,September,primary election
City of Milton Mayor,541,214,2005,September,primary election
City of Renton Municipal Court Judge,26571,7559,2005,September,primary election
City of Seattle Council - Position 2,348876,105015,2005,September,primary election
City of Seattle Council - Position 4,348876,105015,2005,September,primary election
City of Seattle Council - Position 8,348876,105015,2005,September,primary election
City of Seattle Mayor,348876,105015,2005,September,primary election
City of Snoqualmie Mayor,3674,1111,2005,September,primary election
County Council County Council District No. 1 - DEM,119589,39290,2005,September,primary election
County Council County Council District No. 1 - REP,119589,39290,2005,September,primary election
County Council County Council District No. 2 - DEM,116112,34038,2005,September,primary election
County Council County Council District No. 2 - REP,116112,34038,2005,September,primary election
County Council County Council District No. 3 - REP,125458,32048,2005,September,primary election
County Council County Council District No. 4 - DEM,127262,37011,2005,September,primary election
County Council County Council District No. 5 - DEM,85799,25867,2005,September,primary election
County Council County Council District No. 5 - REP,85799,25867,2005,September,primary election
County Council County Council District No. 6 - REP,115431,33552,2005,September,primary election
County Council County Council District No. 7 - DEM,96853,27858,2005,September,primary election
County Council County Council District No. 7 - REP,96853,27858,2005,September,primary election
County Council County Council District No. 8 - DEM,105158,33103,2005,September,primary election
County Council County Council District No. 9 - DEM,120897,37802,2005,September,primary election
County Council County Council District No. 9 - REP,120897,37802,2005,September,primary election
County Executive  - DEM,1012559,300569,2005,September,primary election
Court of Appeals Judges of the Court of Appeals - Position 2 Division No. 1 - District No. 1,1012559,304665,2005,September,primary election
Enumclaw School District No. 216 Director District 5,15294,5286,2005,September,primary election
FEDERAL WAY FIRE DEPARTMENT PROPOSITION NO. 1 MAINTAINING PROPERTY TAX LEVY RATE,53739,15821,2005,September,primary election
Federal Way School District No. 210 Director District 4,59262,17751,2005,September,primary election
FIRE PROTECTION DIST. NO. 26 PROPOSITION NO. 1 PROPOSITION TO MAINTAIN THE EXISTING PROPERTY TAX LEVY RATE,15202,5279,2005,September,primary election
